surah_number,surah_name,ayah_number,reciter,word_number,start_time_ms,end_time_ms,duration_ms,audio_url
75,Al-Qiyamah,23,Yasser Al-Dosari,3,1680,3200,1520,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075023.mp3
75,Al-Qiyamah,24,Yasser Al-Dosari,1,0,880,880,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075024.mp3
75,Al-Qiyamah,24,Yasser Al-Dosari,2,1400,2480,1080,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075024.mp3
75,Al-Qiyamah,24,Yasser Al-Dosari,3,3600,5080,1480,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075024.mp3
75,Al-Qiyamah,25,Yasser Al-Dosari,1,0,1040,1040,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075025.mp3
75,Al-Qiyamah,25,Yasser Al-Dosari,2,1210,1310,100,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075025.mp3
75,Al-Qiyamah,25,Yasser Al-Dosari,3,2080,2880,800,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075025.mp3
75,Al-Qiyamah,25,Yasser Al-Dosari,4,3170,3270,100,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075025.mp3
75,Al-Qiyamah,25,Yasser Al-Dosari,5,3520,5080,1560,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075025.mp3
75,Al-Qiyamah,26,Yasser Al-Dosari,1,0,440,440,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075026.mp3
75,Al-Qiyamah,26,Yasser Al-Dosari,2,2520,2680,160,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075026.mp3
75,Al-Qiyamah,26,Yasser Al-Dosari,3,2920,3640,720,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075026.mp3
75,Al-Qiyamah,26,Yasser Al-Dosari,4,3960,5480,1520,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075026.mp3
75,Al-Qiyamah,27,Yasser Al-Dosari,1,0,640,640,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075027.mp3
75,Al-Qiyamah,27,Yasser Al-Dosari,2,770,870,100,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075027.mp3
75,Al-Qiyamah,27,Yasser Al-Dosari,3,1440,4520,3080,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075027.mp3
75,Al-Qiyamah,28,Yasser Al-Dosari,1,0,920,920,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075028.mp3
75,Al-Qiyamah,28,Yasser Al-Dosari,2,1160,2200,1040,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075028.mp3
75,Al-Qiyamah,28,Yasser Al-Dosari,3,2600,6760,4160,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075028.mp3
75,Al-Qiyamah,29,Yasser Al-Dosari,1,0,960,960,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075029.mp3
75,Al-Qiyamah,29,Yasser Al-Dosari,2,1240,1720,480,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075029.mp3
75,Al-Qiyamah,29,Yasser Al-Dosari,3,1920,4880,2960,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075029.mp3
75,Al-Qiyamah,30,Yasser Al-Dosari,1,0,400,400,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075030.mp3
75,Al-Qiyamah,30,Yasser Al-Dosari,2,1160,1480,320,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075030.mp3
75,Al-Qiyamah,30,Yasser Al-Dosari,3,1640,2560,920,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075030.mp3
75,Al-Qiyamah,30,Yasser Al-Dosari,4,3000,6160,3160,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075030.mp3
75,Al-Qiyamah,31,Yasser Al-Dosari,1,0,320,320,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075031.mp3
75,Al-Qiyamah,31,Yasser Al-Dosari,2,480,1320,840,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075031.mp3
75,Al-Qiyamah,31,Yasser Al-Dosari,3,1490,1590,100,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075031.mp3
75,Al-Qiyamah,31,Yasser Al-Dosari,4,2120,3320,1200,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075031.mp3
75,Al-Qiyamah,32,Yasser Al-Dosari,1,560,680,120,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075032.mp3
75,Al-Qiyamah,32,Yasser Al-Dosari,2,1240,2120,880,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075032.mp3
75,Al-Qiyamah,32,Yasser Al-Dosari,3,2240,3680,1440,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075032.mp3
75,Al-Qiyamah,33,Yasser Al-Dosari,1,0,680,680,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075033.mp3
75,Al-Qiyamah,33,Yasser Al-Dosari,2,1160,1480,320,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075033.mp3
75,Al-Qiyamah,33,Yasser Al-Dosari,3,1600,1880,280,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075033.mp3
75,Al-Qiyamah,33,Yasser Al-Dosari,4,3960,4440,480,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075033.mp3
75,Al-Qiyamah,33,Yasser Al-Dosari,5,4960,6360,1400,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075033.mp3
75,Al-Qiyamah,34,Yasser Al-Dosari,1,0,480,480,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075034.mp3
75,Al-Qiyamah,34,Yasser Al-Dosari,2,970,1070,100,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075034.mp3
75,Al-Qiyamah,34,Yasser Al-Dosari,3,1200,2080,880,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075034.mp3
75,Al-Qiyamah,35,Yasser Al-Dosari,1,0,1840,1840,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075035.mp3
75,Al-Qiyamah,35,Yasser Al-Dosari,2,2120,2640,520,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075035.mp3
75,Al-Qiyamah,35,Yasser Al-Dosari,3,3130,3230,100,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075035.mp3
75,Al-Qiyamah,35,Yasser Al-Dosari,4,3400,4720,1320,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075035.mp3
75,Al-Qiyamah,36,Yasser Al-Dosari,1,0,920,920,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075036.mp3
75,Al-Qiyamah,36,Yasser Al-Dosari,2,1240,2520,1280,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075036.mp3
75,Al-Qiyamah,36,Yasser Al-Dosari,3,2650,2750,100,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075036.mp3
75,Al-Qiyamah,36,Yasser Al-Dosari,4,3440,4240,800,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075036.mp3
75,Al-Qiyamah,36,Yasser Al-Dosari,5,4400,5440,1040,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075036.mp3
75,Al-Qiyamah,37,Yasser Al-Dosari,1,0,440,440,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075037.mp3
75,Al-Qiyamah,37,Yasser Al-Dosari,2,560,880,320,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075037.mp3
75,Al-Qiyamah,37,Yasser Al-Dosari,3,880,1720,840,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075037.mp3
75,Al-Qiyamah,37,Yasser Al-Dosari,4,2290,2390,100,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075037.mp3
75,Al-Qiyamah,37,Yasser Al-Dosari,5,3240,4160,920,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075037.mp3
75,Al-Qiyamah,37,Yasser Al-Dosari,6,4920,6160,1240,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075037.mp3
75,Al-Qiyamah,38,Yasser Al-Dosari,1,0,1120,1120,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075038.mp3
75,Al-Qiyamah,38,Yasser Al-Dosari,2,1330,1430,100,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075038.mp3
75,Al-Qiyamah,38,Yasser Al-Dosari,3,2000,2760,760,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075038.mp3
75,Al-Qiyamah,38,Yasser Al-Dosari,4,3760,4680,920,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075038.mp3
75,Al-Qiyamah,38,Yasser Al-Dosari,5,4880,6160,1280,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075038.mp3
75,Al-Qiyamah,39,Yasser Al-Dosari,1,0,720,720,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075039.mp3
75,Al-Qiyamah,39,Yasser Al-Dosari,2,850,950,100,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075039.mp3
75,Al-Qiyamah,39,Yasser Al-Dosari,3,1600,2480,880,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075039.mp3
75,Al-Qiyamah,39,Yasser Al-Dosari,4,2640,3280,640,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075039.mp3
75,Al-Qiyamah,39,Yasser Al-Dosari,5,3480,5120,1640,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075039.mp3
75,Al-Qiyamah,40,Yasser Al-Dosari,1,0,800,800,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075040.mp3
75,Al-Qiyamah,40,Yasser Al-Dosari,2,1040,1760,720,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075040.mp3
75,Al-Qiyamah,40,Yasser Al-Dosari,3,2040,3120,1080,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075040.mp3
75,Al-Qiyamah,40,Yasser Al-Dosari,4,3440,3800,360,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075040.mp3
75,Al-Qiyamah,40,Yasser Al-Dosari,5,5210,5310,100,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075040.mp3
75,Al-Qiyamah,40,Yasser Al-Dosari,6,6760,7280,520,https://audio-cdn.tarteel.ai/quran/yasserAlDosari/075040.mp3
